We are looking for a buyer on 9674 Huron Creek Drive Dexter MI  realestate https://t.co/dAYMaCtAwk https://t.co/I3XbV41gAS,42.375796,-83.924681,Mon Mar 19 21:17:49 +0000 2018,975843810977574900
"Otra vez! Y ahora a las filas. ( Aeropuerto Internacional Chicago O'Hare in Chicago, IL) https://t.co/E3CgwvH0oE",41.97151,-87.89537,Mon Mar 19 21:17:41 +0000 2018,975843779478478800
"Portrait shoot with nickedism  Chicago, Illinois https://t.co/E7udsVJPpT",41.8369,-87.6844,Mon Mar 19 21:17:40 +0000 2018,975843774990573600
"I'm at SkydeckChicago in Chicago, IL https://t.co/UbZkwAKNo0",41.87881244,-87.63615101,Mon Mar 19 21:18:50 +0000 2018,975844068570869800
"First flowers

chicago spring wildflowers  Andersonville https://t.co/MRru31MIu0",41.9796,-87.6701,Mon Mar 19 21:20:17 +0000 2018,975844433760542700
"Night night Chicago  Chicago, Illinois https://t.co/PxbsgkoXkj",41.8369,-87.6844,Mon Mar 19 21:23:09 +0000 2018,975845152299286500
Delivering Passover food ( DHS in IL) https://t.co/D9vFkHQmfH,40.12066098,-90.58621276,Mon Mar 19 21:24:47 +0000 2018,975845563492167700
"Behold, the wall of doughnuts.  daypartychicago doughnutwall brunchchicago  Fremont Chicago https://t.co/8NSicTIZCQ",41.89063,-87.6287,Mon Mar 19 21:26:47 +0000 2018,975846067341353000
"I'm at Chicago O'Hare International Airport in Chicago, IL https://t.co/JWImZzdp2a",41.97151,-87.89537,Mon Mar 19 21:26:02 +0000 2018,975845877234458600
Just posted a photo  Chicago Riverwalk https://t.co/EvqO5GiRuP,41.8887732,-87.6177117,Mon Mar 19 21:24:52 +0000 2018,975845583528366100
"Back on the road ( Chicago O'Hare International Airport in Chicago, IL) https://t.co/MGcg5AOL0R https://t.co/e4mePL3MMd",41.97151,-87.89537,Mon Mar 19 21:27:31 +0000 2018,975846252482060300
"Want to work at Accenture? We're hiring in Chicago, IL! Click for details: https://t.co/52xoXBHLlT BusinessMgmt Job Jobs CareerArc",41.8781136,-87.6297982,Mon Mar 19 21:30:10 +0000 2018,975846918436749300
"Just posted a photo  Chicago, Illinois https://t.co/AbtL3HLdsN",41.8369,-87.6844,Mon Mar 19 21:28:02 +0000 2018,975846380135698400
5764 West Gunnison Street https://t.co/LPGnZTN6ch,41.96888,-87.77263,Mon Mar 19 21:30:08 +0000 2018,975846909935013900
"Join the Accenture team! See our latest job opening here: https://t.co/ZOb3UGydGU BusinessMgmt Chicago, IL Hiring CareerArc",41.8781136,-87.6297982,Mon Mar 19 21:37:29 +0000 2018,975848760730251300
"I'm at TSA PreCheck - Terminal 1 in Chicago, IL https://t.co/kqTi5FHkbt",41.97853866,-87.90669898,Mon Mar 19 21:38:30 +0000 2018,975849015760838700
"I'm at Terminal 1 in Chicago, IL https://t.co/KzOziWjyzp",41.97869317,-87.90645468,Mon Mar 19 21:38:12 +0000 2018,975848940313735200
Artemissian Bluebie leveling up https://t.co/XQ19HxPyXF,41.86751162,-87.63290415,Mon Mar 19 21:41:12 +0000 2018,975849695632379900
5716 West Gunnison Street https://t.co/wUzPLWidCI,41.9689,-87.77097,Mon Mar 19 21:40:06 +0000 2018,975849417612972000
"I'm at MichaelsStores in Chicago, IL https://t.co/jumhm7phSI",41.93876145,-87.6495384,Mon Mar 19 21:43:18 +0000 2018,975850222503985200
Preconcert drinky drink  The Scottish Inn https://t.co/gHPQ5HPiec,43.41520185,-83.97045078,Mon Mar 19 21:42:21 +0000 2018,975849985924362200
We are looking for a buyer on 2782 Pine Bluffs Ct Highland MI  realestate https://t.co/9MFZEEJOTK https://t.co/tGTA6fgVNA,42.643466,-83.649592,Mon Mar 19 21:44:37 +0000 2018,975850553946267600
I celebrate you today newlifebelievers  New Life Believers Church https://t.co/il8QsWhwws,41.72502,-87.60413,Mon Mar 19 21:42:05 +0000 2018,975849915866910700
"I'm at The Loop - explorechicago in Chicago, IL https://t.co/JocU1SUF4s",41.88336343,-87.63102334,Mon Mar 19 21:47:05 +0000 2018,975851175487705100
"I'm at United Club in Chicago, IL https://t.co/bubcLksoQu",41.97809244,-87.906847,Mon Mar 19 21:46:23 +0000 2018,975851001444958200
The famous green St. Patrick's Day River chicago stpatricksday  Chicago River https://t.co/HfzFbnzU0a,41.888879,-87.623796,Mon Mar 19 21:51:50 +0000 2018,975852373586391000
"{chicago.}  Chicago, Illinois https://t.co/TVT7zhOut0",41.8369,-87.6844,Mon Mar 19 21:49:35 +0000 2018,975851805891530800
[06:51:08] 191.101.25.234:52001 &gt;&gt; :623 (TCP:SYN),41.8483,-87.6517,Mon Mar 19 21:51:09 +0000 2018,975852197811429400
"Done with early voting ( Chicago Board of Elections in Chicago, IL) https://t.co/aJyxvwzna7",41.88354794,-87.63027631,Mon Mar 19 21:49:24 +0000 2018,975851758277877800
"The countdown is on Chicago spring byebyewinter lastdayofwinter  Chicago, Illinois https://t.co/osHzs82yU5",41.8369,-87.6844,Mon Mar 19 21:50:08 +0000 2018,975851942730698800
"Interested in a job in Chicago, IL? This could be a great fit: https://t.co/37UILl1mQR Accounting Hiring CareerArc",41.8781136,-87.6297982,Mon Mar 19 21:54:02 +0000 2018,975852927095996400
"I'm at Mt Greenwood Auto Spa in Chicago, IL https://t.co/ugaWvHURE1",41.69138252,-87.71600787,Mon Mar 19 21:52:54 +0000 2018,975852639446536200
"River Green stpatricksday  Chicago, Illinois https://t.co/WFbegaeIki",41.8369,-87.6844,Mon Mar 19 21:52:49 +0000 2018,975852617720123400
"See our latest Chicago, IL job and click to apply: Fullstack Developer - https://t.co/BtErpXgPNv Art Hiring CareerArc",41.8781136,-87.6297982,Mon Mar 19 21:54:33 +0000 2018,975853055982764000
"Want to work at O'Reilly Auto Parts? We're hiring in Chicago, IL! Click for details: https://t.co/8TE3UlZCgD Job Jobs CareerArc",41.9660868,-87.7596818,Mon Mar 19 21:54:36 +0000 2018,975853068871856100
"Someone was very productive and democratic today! ivoteddidyou vote  Chicago, Illinois https://t.co/oIbmNBXIte",41.8369,-87.6844,Mon Mar 19 21:52:28 +0000 2018,975852531753668600
Artemissian Bluebie (see also: https://t.co/uWlfYJL2GZ),41.86748179,-87.63294021,Mon Mar 19 21:52:27 +0000 2018,975852527358021600
food_shoes_life JKickinit30 ajajajaja burnFunnyShit,41.7256737,-87.5503129,Mon Mar 19 22:00:23 +0000 2018,975854523444088800
"Mac's got a case of the Mondays.  Chicago, Illinois https://t.co/GTdeIV7ks1",41.8369,-87.6844,Mon Mar 19 22:00:19 +0000 2018,975854505555300400
Food  The Scottish Inn https://t.co/sdOFhKYXcE,43.41520185,-83.97045078,Mon Mar 19 21:59:22 +0000 2018,975854267377602600
Load-bearing tortillas. wildlife Chicago latergram  River Park https://t.co/F45yOCQqAK,41.97391951,-87.70204345,Mon Mar 19 21:59:07 +0000 2018,975854202672091100
Cragin IL Mon Mar 19th PM Forecast: TONIGHT Windy Lo 29 TUESDAY Windy Hi 40,41.92,-87.7562,Mon Mar 19 22:02:25 +0000 2018,975855035224555500
Stock Yards IL Mon Mar 19th PM Forecast: TONIGHT Windy Lo 29 TUESDAY Windy Hi 40,41.8121,-87.6542,Mon Mar 19 22:03:17 +0000 2018,975855253567483900
Ravenswood IL Mon Mar 19th PM Forecast: TONIGHT Windy Lo 29 TUESDAY Windy Hi 40,41.9735,-87.7018,Mon Mar 19 22:03:07 +0000 2018,975855209577697300
Bloomington IL Mon Mar 19th PM Forecast: TONIGHT Partly Cloudy Lo 29 TUESDAY Partly Sunny Hi 41,40.4766,-88.992,Mon Mar 19 22:02:12 +0000 2018,975854979645890600
Morgan Park IL Mon Mar 19th PM Forecast: TONIGHT Windy Lo 29 TUESDAY Windy Hi 40,41.7268,-87.6762,Mon Mar 19 22:02:53 +0000 2018,975855153801760800
Chicago IL Mon Mar 19th PM Forecast: TONIGHT Windy Lo 29 TUESDAY Windy Hi 40,41.9613,-87.8849,Mon Mar 19 22:02:18 +0000 2018,975855005302476800
Ogden Park IL Mon Mar 19th PM Forecast: TONIGHT Windy Lo 29 TUESDAY Windy Hi 40,41.7759,-87.669,Mon Mar 19 22:02:57 +0000 2018,975855170453196800
"If you're looking for work in Chicago, IL, check out this job: https://t.co/lG8KwaLzUA Consulting Hiring CareerArc",41.8781136,-87.6297982,Mon Mar 19 22:02:06 +0000 2018,975854956086378500
Clearing IL Mon Mar 19th PM Forecast: TONIGHT Windy Lo 29 TUESDAY Windy Hi 40,41.789,-87.7699,Mon Mar 19 22:02:23 +0000 2018,975855026240393200
Jackson Park IL Mon Mar 19th PM Forecast: TONIGHT Windy Lo 29 TUESDAY Windy Hi 40,41.781,-87.6021,Mon Mar 19 22:02:40 +0000 2018,975855099326160900
Chicago Lawn IL Mon Mar 19th PM Forecast: TONIGHT Windy Lo 29 TUESDAY Windy Hi 40,41.7761,-87.7143,Mon Mar 19 22:02:21 +0000 2018,975855017075888100
Aurora IL Mon Mar 19th PM Forecast: TONIGHT Partly Cloudy Lo 29 TUESDAY Partly Sunny Hi 40,41.7843,-88.2513,Mon Mar 19 22:02:07 +0000 2018,975854960771567600
Rockford IL Mon Mar 19th PM Forecast: TONIGHT Partly Cloudy Lo 29 TUESDAY Mostly Cloudy Hi 41,42.3405,-89.1484,Mon Mar 19 22:03:08 +0000 2018,975855214795378700
Calumet Park IL Mon Mar 19th PM Forecast: TONIGHT Windy Lo 29 TUESDAY Windy Hi 40,41.7268,-87.6762,Mon Mar 19 22:02:14 +0000 2018,975854989901025300
Elsdon IL Mon Mar 19th PM Forecast: TONIGHT Windy Lo 29 TUESDAY Windy Hi 40,41.8105,-87.7117,Mon Mar 19 22:02:32 +0000 2018,975855066157584400
Charleston IL Mon Mar 19th PM Forecast: TONIGHT Rain And Snow Lo 30 TUESDAY Chance Of Snow Hi 45,39.5548,-88.1725,Mon Mar 19 22:02:17 +0000 2018,975855001263312900
Burton IL Mon Mar 19th PM Forecast: TONIGHT Chance Of Rain Lo 31 TUESDAY Mostly Cloudy Hi 41,39.9317,-91.2953,Mon Mar 19 22:02:13 +0000 2018,975854985148813300
Jefferson IL Mon Mar 19th PM Forecast: TONIGHT Windy Lo 29 TUESDAY Windy Hi 40,41.9738,-87.7498,Mon Mar 19 22:02:41 +0000 2018,975855103759368200
Rogers Park IL Mon Mar 19th PM Forecast: TONIGHT Windy Lo 29 TUESDAY Windy Hi 40,42.0093,-87.6692,Mon Mar 19 22:03:09 +0000 2018,975855218788323300
Lincoln Park IL Mon Mar 19th PM Forecast: TONIGHT Windy Lo 29 TUESDAY Windy Hi 40,41.9225,-87.651,Mon Mar 19 22:02:47 +0000 2018,975855127704866800
Pilsen IL Mon Mar 19th PM Forecast: TONIGHT Windy Lo 29 TUESDAY Windy Hi 40,41.8491,-87.6709,Mon Mar 19 22:03:05 +0000 2018,975855201281290200
Grand Crossing IL Mon Mar 19th PM Forecast: TONIGHT Windy Lo 29 TUESDAY Windy Hi 40,41.744,-87.6051,Mon Mar 19 22:02:37 +0000 2018,975855083257606100
Peoria IL Mon Mar 19th PM Forecast: TONIGHT Partly Cloudy Lo 30 TUESDAY Partly Sunny Hi 45,40.6932,-89.59,Mon Mar 19 22:03:04 +0000 2018,975855196982136800
Roseland IL Mon Mar 19th PM Forecast: TONIGHT Windy Lo 29 TUESDAY Windy Hi 40,41.6907,-87.6161,Mon Mar 19 22:03:10 +0000 2018,975855223112634400
Quincy IL Mon Mar 19th PM Forecast: TONIGHT Chance Of Rain Lo 31 TUESDAY Mostly Cloudy Hi 41,39.9317,-91.2953,Mon Mar 19 22:03:06 +0000 2018,975855204963901400
Mattoon IL Mon Mar 19th PM Forecast: TONIGHT Rain And Snow Lo 30 TUESDAY Chance Of Snow Hi 45,39.5101,-88.3823,Mon Mar 19 22:02:52 +0000 2018,975855148789616600
Marblehead IL Mon Mar 19th PM Forecast: TONIGHT Chance Of Rain Lo 31 TUESDAY Mostly Cloudy Hi 41,39.9317,-91.2953,Mon Mar 19 22:02:51 +0000 2018,975855144528236500
Bedford Park IL Mon Mar 19th PM Forecast: TONIGHT Windy Lo 29 TUESDAY Windy Hi 40,41.7516,-87.7305,Mon Mar 19 22:02:10 +0000 2018,975854970112274400
"Primadonna.
.
All I ever wanted was the world.  Chicago, Illinois https://t.co/Oa0c2nndPe",41.8369,-87.6844,Mon Mar 19 22:05:17 +0000 2018,975855758423265300
Perspective logansquare  chicago logantheatre  The Logan Theatre https://t.co/ilZjNF5y2t,41.92960223,-87.70893872,Mon Mar 19 22:05:44 +0000 2018,975855870532780000
It's real now! shamrockshuffle 8k stilltraining fitlife  Tribune Publishing https://t.co/yYNr5kuT80,41.89035,-87.62333,Mon Mar 19 22:08:13 +0000 2018,975856492548149200
"Windows Chicago architecture  Chicago, Illinois https://t.co/TFfXTvFZqT",41.8369,-87.6844,Mon Mar 19 22:13:06 +0000 2018,975857724528394200
Just posted a photo  M Hair Design https://t.co/uRZiihRmx4,41.84611,-87.70277,Mon Mar 19 22:09:41 +0000 2018,975856864377430000
"We're hiring! Click to apply: Oracle Compensation Cloud Manager - https://t.co/ha5GXQViD9 BusinessMgmt Chicago, IL Job Jobs CareerArc",41.8781136,-87.6297982,Mon Mar 19 22:10:18 +0000 2018,975857019314827300
5712 West Gunnison Street https://t.co/a0VPTV9tIl,41.9689,-87.77083,Mon Mar 19 22:10:06 +0000 2018,975856970178711600
Build a burger.  Basement Burger Bar Canton https://t.co/EvB3e581Iq,42.32329827,-83.45911162,Mon Mar 19 22:14:07 +0000 2018,975857980360089600
We're gonna escape. theescapegamechicago  The Escape Game Chicago https://t.co/TvUpN373E4,41.8934355,-87.6264785,Mon Mar 19 22:16:01 +0000 2018,975858458904981500
For all my Bears Friends...  SoldierField chicagobears  Soldier Field- Chicago Bears Football https://t.co/LZHF8uPxHX,41.86157886,-87.61702031,Mon Mar 19 22:18:18 +0000 2018,975859030689308700
"I'm at Concourse B in Chicago, IL https://t.co/9YziEC2rEU",41.97908143,-87.90691137,Mon Mar 19 22:18:29 +0000 2018,975859079670313000
"I'm at Concourse C in Chicago, IL https://t.co/89F47VFDiw",41.9789453,-87.91000411,Mon Mar 19 22:18:40 +0000 2018,975859124222165000
"Just posted a photo  Chicago, Illinois https://t.co/XZR7RR10ff",41.8369,-87.6844,Mon Mar 19 22:20:02 +0000 2018,975859469027545100
"At the park en Chicago, Illinois https://t.co/soZ4svOcaQ",41.8369,-87.6844,Mon Mar 19 22:19:02 +0000 2018,975859215595135000
"I'm at Gate C11 in Chicago, IL https://t.co/bS1QMhKiwl",41.97751003,-87.91040931,Mon Mar 19 22:19:05 +0000 2018,975859229293776900
Green is good stpatricksday  Fado Irish Pub &amp; Restaurant https://t.co/KQLUsSHWcr,41.8918,-87.63145,Mon Mar 19 22:21:18 +0000 2018,975859786335117300
Working on a new design today!  Sew Anastasia https://t.co/ZvOwc4Ms8C,41.88775809,-87.67823696,Mon Mar 19 22:26:28 +0000 2018,975861088007938000
Goose Island 312 Dry-Hopped on tap now. https://t.co/JhuGJfsUwm gooseisland BeerMenus,41.8834519,-87.6488019,Mon Mar 19 22:26:19 +0000 2018,975861051119034400
Half Acre Pony Pilsner on tap now. https://t.co/JQbeWCimeu HalfAcreBeer BeerMenus,41.8834519,-87.6488019,Mon Mar 19 22:26:19 +0000 2018,975861050208870400
"smalltownthings horseandcarriage. camdenmichigan  Camden, Michigan https://t.co/sD6Yo9dTG9",41.75222222,-84.75777778,Mon Mar 19 22:29:58 +0000 2018,975861967297499100
5710 West Gunnison Street https://t.co/WTvhSfwncF,41.96891,-87.77072,Mon Mar 19 22:30:07 +0000 2018,975862005553881100
"I'm at Synergy Fit Club in Chicago, IL https://t.co/fDEw27BNaz",41.69164459,-87.71281538,Mon Mar 19 22:30:09 +0000 2018,975862015863545900
"I'm at Bucktown Athletic Club in Chicago, IL https://t.co/EugmVpxTFe",41.9105545,-87.67919425,Mon Mar 19 22:38:07 +0000 2018,975864019608330200
5706 West Gunnison Street https://t.co/OFN7kynL80,41.96891,-87.77061,Mon Mar 19 22:40:06 +0000 2018,975864517501620200
"Trying this again. ( Chicago Midway International Airport in Chicago, IL) https://t.co/OAM3WrLo0j",41.78763301,-87.74228811,Mon Mar 19 22:43:00 +0000 2018,975865248887529500
[07:47:35] 198.20.70.114:49717 &gt;&gt; :17 (TCP:SYN),41.8825,-87.6441,Mon Mar 19 22:47:35 +0000 2018,975866403369582600
"Purple line time (at CTA - Quincy/Wells in Chicago, IL) https://t.co/CCetQrwjTo",41.87903693,-87.63390531,Mon Mar 19 22:53:49 +0000 2018,975867971368300500
"I'm at Cat Island in Chicago, IL https://t.co/W9yVwbi1fO",41.96060375,-87.67290738,Mon Mar 19 22:52:39 +0000 2018,975867675149852700
"At right to life dinner ( Knights Of Columbus in Bad Axe, MI) https://t.co/TeZdCPkhE1",43.803536,-83.029925,Mon Mar 19 22:57:09 +0000 2018,975868808186531800
"I'm at SkydeckChicago in Chicago, IL https://t.co/btbfG5aHFF",41.87881244,-87.63615101,Mon Mar 19 22:56:40 +0000 2018,975868688032297000
"THANK YOU CHICAGO!!!!!
whosnextmusical  Chicago, Illinois https://t.co/5PFoCBIvby",41.8369,-87.6844,Mon Mar 19 22:57:30 +0000 2018,975868896564609000
Carpool Peoria -&gt; Mossville rideshare https://t.co/e7lrVgIDa5,40.6936488,-89.5889864,Mon Mar 19 23:00:03 +0000 2018,975869537311539200
Check out my listing in Highland MI  realestate realtor https://t.co/N4RGXgZ31i https://t.co/mzARplrYDf,42.69676,-83.627929,Mon Mar 19 23:00:21 +0000 2018,975869614889435100
"I'm at XSportFitness in Chicago, IL https://t.co/OfEs1OM2n1",41.91119628,-87.63620884,Mon Mar 19 22:58:48 +0000 2018,975869226270511100
getting my powerwalk in while getting yo my bus home.  Russian Tea Time restaurant https://t.co/mBbUHbmONN,41.87962174,-87.62522772,Mon Mar 19 22:59:19 +0000 2018,975869353890631700
"My mom reminded me that it's my Saint's day so I came to celebrate! San Jose! ( Lion Head Pub in Chicago, IL) https://t.co/qfdz5ySqOR",41.92307539,-87.64534235,Mon Mar 19 23:06:02 +0000 2018,975871044992069600
Chicago's art. LMAO  Millennium Park https://t.co/8CzaOYdnaY,41.88260544,-87.62316399,Mon Mar 19 23:02:41 +0000 2018,975870201312022500
Had a great time at the Blues/Blackhawks game  United Center https://t.co/xz55giNmIv,41.8811951,-87.6744087,Mon Mar 19 23:06:42 +0000 2018,975871211157811200
5704 West Gunnison Street https://t.co/QVDnHgVCz5,41.96891,-87.7705,Mon Mar 19 23:10:07 +0000 2018,975872071933841400
"I'm at Chicago O'Hare International Airport in Chicago, IL https://t.co/Hq1lkYO98H",41.97151,-87.89537,Mon Mar 19 23:09:32 +0000 2018,975871923925192700
"Curtain call.  lakeleelanau snowkite ozonekites sunsetsessions  Lake Leelanau, Michigan https://t.co/is3x7pP5NK",44.9808,-85.715,Mon Mar 19 23:08:30 +0000 2018,975871663559471100
"I'm at Hertz in Chicago, IL https://t.co/74jzfMaLOX",41.981247,-87.884216,Mon Mar 19 23:06:59 +0000 2018,975871281823436800
"Chicago, IL || 03.18.18  Federal Center and Plaza https://t.co/T5nXHW46mu",41.8788928,-87.62966823,Mon Mar 19 23:06:41 +0000 2018,975871206183358500
Bean visit number 2!  Cloud Gate https://t.co/MfS9QMI252,41.8827,-87.6233,Mon Mar 19 23:11:26 +0000 2018,975872401597784000
"Chicago River was still Green this morning  Chicago, Illinois https://t.co/tynv8dCair",41.8369,-87.6844,Mon Mar 19 23:11:29 +0000 2018,975872415900274700
"Just posted a photo  Saint Charles, Illinois https://t.co/VKj2NdBugD",41.9142,-88.3086,Mon Mar 19 23:12:42 +0000 2018,975872721048481800
"mood physicistlife  West Englewood, Chicago https://t.co/cSFxSEUv2U",41.78,-87.67,Mon Mar 19 23:17:13 +0000 2018,975873860070453200
"Day late for Eeek! Not a dollar short. (at OffColorBrewing - Mousetrap in Chicago, IL w/ evabombay) https://t.co/l2Qa1cEDry",41.90796839,-87.65179583,Mon Mar 19 23:16:09 +0000 2018,975873592117391400
"I'm at CTA Purple Line in Chicago, IL https://t.co/aR48rM3Dms",41.93755423,-87.65330333,Mon Mar 19 23:15:51 +0000 2018,975873514522775600
Selfie life selfie celfie bbwgirls plussize plus  JCPenney https://t.co/4F89BLl8X6,41.75598665,-87.73520708,Mon Mar 19 23:17:58 +0000 2018,975874048528969700
"Hello Chicago!! My team strong! Networking BusinessTrips Chicago  Chicago, Illinois https://t.co/uEjw5kYsFN",41.8369,-87.6844,Mon Mar 19 23:18:49 +0000 2018,975874260249055200
I am officially a grandfather!!!  Chicago metropolitan area https://t.co/V2CqTAeWTi,41.89972222,-87.65,Mon Mar 19 23:20:58 +0000 2018,975874802572345300
"I'm at Mather Park in Chicago, IL https://t.co/fca73LI2ft",41.99021661,-87.70195959,Mon Mar 19 23:27:51 +0000 2018,975876536195780600
"First personal trainer appointment! (at LAFitness (Signature Club) in Chicago, IL) https://t.co/SFfmXb7JYz",41.80003455,-87.58777821,Mon Mar 19 23:26:44 +0000 2018,975876253092909000
I would love to show you my listing at 12993 Yale Rd Yale MI  realestate https://t.co/1lvGAvDW9f https://t.co/MXBX3hYKc4,43.127998,-82.856933,Mon Mar 19 23:25:28 +0000 2018,975875934434730000
"Coffee. Reading. Predictable pattern. ( Starbucks in Canton, MI) https://t.co/PnFYPfoEHn",42.32223392,-83.45344693,Mon Mar 19 23:24:42 +0000 2018,975875743052943400
We did it! theescapegamechicago escapegamechicago  The Escape Game Chicago https://t.co/rg4pbiExnf,41.8934355,-87.6264785,Mon Mar 19 23:24:50 +0000 2018,975875777647595500
"Mystic Muzik Ep coming soon.  Chicago, Illinois https://t.co/uCcERdCmgP",41.8369,-87.6844,Mon Mar 19 23:27:52 +0000 2018,975876539295219700
"I'm at REI in Chicago, IL https://t.co/7kW99pNZ3Y",41.9082541,-87.6484314,Mon Mar 19 23:31:17 +0000 2018,975877400465690600
5700 West Gunnison Street https://t.co/Kz1AUxRUrh,41.96891,-87.77039,Mon Mar 19 23:30:07 +0000 2018,975877106868609000
"motivation
hardwork
Lapeef
work  Chicago, Illinois https://t.co/8S258vCel9",41.8369,-87.6844,Mon Mar 19 23:37:01 +0000 2018,975878841750126600
Just posted a video  Native Soul Tattoos &amp; Gallery https://t.co/9NTDEI9hEm,41.85824,-87.66654,Mon Mar 19 23:36:07 +0000 2018,975878613844283400
"Back and relaxing ( The Gwen, a Luxury Collection Hotel, Michigan Avenue Chicago in Chicago, IL) https://t.co/m78Dy313Hn",41.89125836,-87.62512386,Mon Mar 19 23:40:31 +0000 2018,975879722986102800
Just listed by W Walker Robinson in Chicago-lakeView IL. 1439 West BELLE PLAINE Avenue... https://t.co/rxPM2NYlhF https://t.co/FA5Prr60DF,41.955902,-87.665792,Mon Mar 19 23:39:11 +0000 2018,975879386846015500
5725 West Ainslie Street https://t.co/3rETsrbH8W,41.96928,-87.77126,Mon Mar 19 23:40:06 +0000 2018,975879617654423600
"I'm at Regal Cinemas City North 14 IMAX &amp; RPX - regalmovies for Love, Simon in Chicago, IL https://t.co/5Sp44G6WN6",41.930186,-87.688106,Mon Mar 19 23:40:23 +0000 2018,975879688357843000
Finally got my birthday dinner!  The Weather Mark Tavern https://t.co/i2oLZx25ff,41.86183,-87.62356,Mon Mar 19 23:41:48 +0000 2018,975880044399636500
presidential  St. Boniface Cemetery https://t.co/xBbFNvTcn5,41.97021033,-87.66757291,Mon Mar 19 23:45:28 +0000 2018,975880967805132800
"At work like...... what y'all doing?  Chicago, Illinois https://t.co/dfHobDo07x",41.8369,-87.6844,Mon Mar 19 23:47:46 +0000 2018,975881545281019900
Just posted a photo  Scarlet Bar https://t.co/HeQiu1txCP,41.94244,-87.64969,Mon Mar 19 23:48:07 +0000 2018,975881633520930800
"ALLEY HENGE  |  Daily_Dripper
-  Chicago metropolitan area https://t.co/ylLmEoGtIU",41.89972222,-87.65,Mon Mar 19 23:47:31 +0000 2018,975881485998870500
Final view of Navy Pier. chicago  Navy Pier https://t.co/MVnrwcsU2T,41.89129459,-87.60794059,Mon Mar 19 23:45:28 +0000 2018,975880967163465700
"Dubai bound ( Chicago O'Hare International Airport in Chicago, IL) https://t.co/eMT3gPsbR0",41.97151,-87.89537,Mon Mar 19 23:48:41 +0000 2018,975881779243610100
"Pre flight beverage (at AirFrance / KLM Lounge in Chicago, IL) https://t.co/R65CxelDgN",41.97493806,-87.89138391,Mon Mar 19 23:49:17 +0000 2018,975881927998746600
"Finally! ( Oriole in Chicago, IL) https://t.co/jFpdXtfE4f",41.88599022,-87.64541635,Mon Mar 19 23:49:36 +0000 2018,975882010324594700
"I'm at CTA Bus Stop - Madison &amp; Racine in Chicago, IL https://t.co/S9j63DW16Y",41.88103107,-87.6572384,Mon Mar 19 23:54:16 +0000 2018,975883183953731600
Midland: 7:49pm: sunset,43.58,-84.25,Mon Mar 19 23:52:47 +0000 2018,975882811088367600
The audition sides from the script are ready and waiting.  Community Players Theatre https://t.co/vCX90KhB5a,40.4905199,-88.96595,Mon Mar 19 23:58:40 +0000 2018,975884289681346600
"As the sun sets, and the night falls, and...  Chicago, Illinois https://t.co/rmJirMLo4f",41.8369,-87.6844,Mon Mar 19 23:56:32 +0000 2018,975883751740887000
"Grocery store produce ad or 80s hair band poster?  Chicago, Illinois https://t.co/tgOjOQIAOM",41.8369,-87.6844,Mon Mar 19 23:55:15 +0000 2018,975883431354626000
Angela got a new job! celebrating sugarmomma  Cafe Ba-Ba-Reeba https://t.co/2AIQ1PCBKd,41.91898,-87.64887,Tue Mar 20 00:00:02 +0000 2018,975884632158883800
ya think? https://t.co/b6dwqDslon,42.33219385,-83.70476313,Tue Mar 20 00:01:13 +0000 2018,975884930038280200
"WERQ. ( Webster Place Athletic Club in Chicago, IL) https://t.co/RoF7zP6nPK",41.92158043,-87.66471058,Tue Mar 20 00:00:45 +0000 2018,975884816293007400
"I'm at Chicago O'Hare International Airport in Chicago, IL https://t.co/XupCS0qp8i",41.97151,-87.89537,Tue Mar 20 00:00:18 +0000 2018,975884703092928500
"I'm at Goodman Theatre in Chicago, IL https://t.co/o8aDWkhUdn https://t.co/k1yyBA235e",41.88486545,-87.62972639,Tue Mar 20 00:03:33 +0000 2018,975885520264982500
Chicago: 7:02pm: sunset,41.88,-87.63,Tue Mar 20 00:03:33 +0000 2018,975885517718929400
"It was chilly, but a pretty day in chicago cloudgate thebean skyline bluesky  Cloud Gate https://t.co/aIHGS4CcdK",41.882636,-87.623101,Tue Mar 20 00:06:09 +0000 2018,975886174375043100
Aurora: 7:05pm: sunset,41.76,-88.32,Tue Mar 20 00:06:23 +0000 2018,975886232977723400
Saint Charles: 7:05pm: sunset,41.91,-88.31,Tue Mar 20 00:06:32 +0000 2018,975886268818079700
5721 West Ainslie Street https://t.co/zo8jpZIGgJ,41.96929,-87.77114,Tue Mar 20 00:10:06 +0000 2018,975887167624007700
"I'm at Yoga_Six in Chicago, IL https://t.co/ABue5cgbT3",41.86756505,-87.63272128,Tue Mar 20 00:08:17 +0000 2018,975886709266288600
"I'm at Harmony Nursing Home in Chicago, IL https://t.co/vzHhFAjbIU",41.97542687,-87.72655175,Tue Mar 20 00:08:10 +0000 2018,975886681902583800
"Happy Birthday to my drummer, Rob Rashid!  Chicago, Illinois https://t.co/tZRcQ30kjN",41.8369,-87.6844,Tue Mar 20 00:13:23 +0000 2018,975887995571142700
"Just posted a photo  Chicago, Illinois https://t.co/GssibIj4uc",41.8369,-87.6844,Tue Mar 20 00:11:45 +0000 2018,975887584386789400
Peoria: 7:10pm: sunset,40.69,-89.59,Tue Mar 20 00:12:17 +0000 2018,975887716129767400
